Longitude	Latitude
-136.07	57.69
-136.0	57.0
-135.68	56.82
-135.5	59.5
-134.652	55.393
-133.27	53.62
-132.2	52.63
-132.101	52.788
-131.9	52.2
-131.5	-32.0
-131.0	51.0
-131.0	51.8
-128.772	49.277
-125.97	41.301
-125.68	40.402
-125.5	41.0
-125.25	40.5
-125.0	45.0
-125.0	49.0
-124.92	49.87
-124.692	40.652
-124.5	40.8
-124.5	41.0
-124.348	40.235
-124.316	40.368
-124.31	40.741
-124.253	41.117
-124.2	40.4
-124.2	40.75
-124.0	39.0
-124.0	42.0
-123.5	48.0
-122.727	47.149
-122.692	38.467
-122.617	47.167
-122.607	45.035
-122.5	38.5
-122.48	37.67
-122.417	37.783
-122.413	38.379
-122.4	37.6
-122.4	37.8
-122.4	38.2
-122.312	38.216
-122.3	37.5
-122.3	37.6
-122.3	47.4
-122.194	46.214
-122.193	37.804
-122.1	37.7
-122.012	42.314
-122.0	37.5
-122.0	38.0
-122.0	40.0
-121.9	37.2
-121.9	38.5
-121.883	37.036
-121.816	37.855
-121.774	37.434
-121.698	37.32
-121.528	39.439
-121.102	35.706
-121.0	35.5
-120.774	34.813
-120.5	34.5
-120.5	36.0
-120.364	35.819
-120.317	36.219
-120.196	34.418
-119.93	39.52
-119.9	34.2
-119.7	34.35
-119.7	34.4
-119.017	35.0
-119.0	34.1
-119.0	35.0
-118.917	35.333
-118.84	37.6
-118.643	34.03
-118.537	34.213
-118.5	39.4
-118.5	39.6
-118.447	37.537
-118.433	34.227
-118.4	34.412
-118.387	34.059
-118.25	33.75
-118.2	33.5
-118.2	33.8
-118.2	39.3
-118.1	34.07
-118.1	34.1
-118.1	36.7
-118.078	34.061
-118.002	34.262
-118.0	34.0
-117.97	33.62
-117.869	32.97
-117.835	33.863
-117.8	38.7
-117.761	33.953
-117.7	34.14
-117.65	34.37
-117.605	35.766
-117.506	35.705
-117.5	40.5
-117.3	34.1
-117.2	32.7
-117.0	33.5
-117.0	33.7
-116.848	34.31
-116.827	34.203
-116.61	34.0
-116.6	35.0
-116.5	31.5
-116.436	34.201
-116.318	33.961
-116.293	36.705
-116.271	34.594
-115.921	32.7
-115.775	33.082
-115.65	33.133
-115.5	31.8
-115.5	32.5
-115.5	32.733
-115.5	32.8
-115.324	32.634
-115.322	32.319
-115.315	32.456
-115.278	32.297
-115.165	32.437
-115.0	-50.0
-114.985	32.22
-114.867	41.153
-114.0	29.0
-113.916	43.974
-113.8	19.0
-113.5	37.4
-113.436	-22.118
-112.8	41.7
-112.7	41.8
-112.615	45.365
-112.55	42.06
-112.5	28.0
-112.13	45.394
-112.1	38.7
-112.0	46.6
-111.8	41.8
-111.35	26.0
-111.24	46.4
-111.237	39.465
-111.215	44.712
-111.207	39.464
-110.976	42.762
-110.811	-32.108
-109.0	31.0
-107.497	38.947
-107.0	18.5
-106.0	22.0
-105.72	42.375
-105.5	18.5
-105.0	20.0
-104.701	37.063
-104.4	24.0
-104.383	19.242
-104.3	19.7
-104.205	19.055
-104.104	18.77
-104.0	19.2
-103.919	19.623
-103.8	18.9
-103.7	19.2
-103.7	20.3
-103.631	19.081
-103.6	19.1
-103.5	20.2
-103.5	25.5
-103.4	20.3
-103.4	20.7
-103.4	20.8
-103.3	20.7
-103.2	20.4
-103.0	18.48
-103.0	23.0
-102.9	18.9
-102.756	18.219
-102.533	18.19
-102.5	17.5
-102.3	19.5
-102.084	18.048
-102.0	23.0
-101.647	17.802
-101.539	18.324
-101.5	16.7
-101.303	17.488
-101.276	17.813
-101.2	17.0
-101.0	17.0
-101.0	21.0
-100.972	17.397
-100.746	17.235
-100.7	17.0
-100.64	17.4
-100.6	17.0
-100.5	21.2
-100.4	16.5
-100.4	18.3
-100.2	19.8
-100.2	28.2
-100.198	17.302
-100.113	16.87
-100.0	17.0
-100.0	17.7
-99.963	17.844
-99.9	16.8
-99.9	16.9
-99.9	19.9
-99.88	16.86
-99.8	16.8
-99.8	19.9
-99.74	17.03
-99.7	17.6
-99.6	17.2
-99.5	17.0
-99.5	17.2
-99.5	18.2
-99.498	16.878
-99.328	16.773
-99.3	17.3
-99.2	16.7
-99.2	16.8
-99.15	19.45
-99.1	16.5
-99.1	19.2
-99.1	19.5
-99.0	18.0
-99.0	18.8
-98.68	18.339
-98.597	16.779
-98.5	16.5
-98.5	16.7
-98.358	16.558
-98.3	16.1
-98.3	17.5
-98.24	18.211
-98.231	16.493
-98.22	16.48
-98.07	15.978
-98.0	15.0
-98.0	17.0
-98.0	18.8
-98.0	19.0
-97.8	16.5
-97.782	16.396
-97.653	16.646
-97.6	17.8
-97.5	18.6
-97.5	18.8
-97.436	18.386
-97.271	35.937
-97.146	35.524
-97.1	17.75
-97.088	31.817
-97.036	16.028
-97.0	15.0
-97.0	15.5
-97.0	16.0
-97.0	16.5
-96.97	19.26
-96.931	16.059
-96.805	35.988
-96.8	16.1
-96.788	35.531
-96.772	35.827
-96.765	35.532
-96.6	18.27
-96.591	16.01
-96.4	19.2
-96.3	15.4
-96.3	17.0
-96.298	15.883
-96.1	15.67
-95.908	18.194
-95.9	16.8
-95.8	16.3
-95.653	17.682
-95.232	16.147
-95.078	16.626
-95.0	16.0
-95.0	16.3
-94.5	18.2
-94.4	18.3
-94.103	14.761
-93.633	15.802
-93.21	17.25
-93.1	16.5
-92.7	15.5
-92.645	14.717
-92.6	16.6
-92.6	17.3
-92.578	14.728
-92.5	18.0
-92.298	14.763
-92.2	16.8
-92.121	14.606
-92.072	15.075
-92.009	14.909
-91.917	14.31
-91.895	13.988
-91.59	14.71
-91.5	14.6
-91.5	15.5
-91.479	14.129
-91.473	14.374
-91.317	14.716
-91.061	14.767
-91.022	14.843
-91.0	14.0
-91.0	15.0
-90.986	14.646
-90.972	13.717
-90.881	13.833
-90.863	15.299
-90.735	14.553
-90.7	14.5
-90.7	14.6
-90.618	13.554
-90.6	14.6
-90.599	13.564
-90.45	13.881
-90.4	35.6
-90.383	14.083
-90.238	14.186
-90.082	14.321
-90.0	14.0
-89.8	13.7
-89.6	36.3
-89.6	36.5
-89.5	13.5
-89.5	14.7
-89.4	37.0
-89.339	13.313
-89.31	13.82
-89.306	13.199
-89.3	13.5
-89.2	13.7
-89.2	13.8
-89.19	13.69
-89.155	13.766
-89.13	13.64
-89.121	14.487
-89.118	13.827
-89.101	15.324
-89.1	13.4
-89.0	13.6
-89.0	14.0
-89.0	15.0
-88.98	36.87
-88.938	13.671
-88.835	11.96
-88.795	13.605
-88.76	14.56
-88.7	13.2
-88.66	13.049
-88.59	12.139
-88.516	15.888
-88.5	13.3
-88.5	13.4
-88.5	16.2
-88.478	13.668
-88.4	13.5
-88.33	15.782
-88.291	12.33
-88.123	12.526
-88.099	13.095
-88.0	16.0
-87.898	13.297
-87.886	38.452
-87.81	13.33
-87.8	13.0
-87.589	13.158
-87.5	12.0
-87.5	12.5
-87.5	13.0
-87.5	13.2
-87.386	11.727
-87.2	12.6
-87.159	15.52
-87.0	12.7
-87.0	13.0
-86.9	12.2
-86.9	12.3
-86.8	12.3
-86.8	12.5
-86.7	12.2
-86.606	26.319
-86.6	12.4
-86.52	11.989
-86.515	12.442
-86.5	11.0
-86.378	12.403
-86.3	11.5
-86.281	12.151
-86.236	16.72
-86.2	12.1
-86.1	12.4
-86.06	13.452
-86.0	11.0
-86.0	12.0
-85.988	11.884
-85.96	15.91
-85.838	11.725
-85.8	12.3
-85.7	13.2
-85.629	34.494
-85.5	10.0
-85.315	10.085
-85.3	10.3
-85.2	12.2
-85.0	11.0
-85.0	17.0
-84.808	9.919
-84.8	11.2
-84.759	10.679
-84.68	9.85
-84.5	10.0
-84.487	9.515
-84.327	9.855
-84.302	9.869
-84.197	10.165
-84.172	9.602
-84.1	9.95
-84.054	9.737
-84.0	8.5
-84.0	9.8
-84.0	10.0
-84.0	11.0
-83.907	38.174
-83.88	8.705
-83.807	9.949
-83.688	9.652
-83.622	9.821
-83.519	17.474
-83.5	10.3
-83.3	10.1
-83.2	8.7
-83.123	8.717
-83.073	9.685
-83.0	6.5
-83.0	8.5
-83.0	22.4
-82.968	8.423
-82.967	8.267
-82.943	8.316
-82.9	10.2
-82.877	8.358
-82.824	8.416
-82.8	9.2
-82.793	7.929
-82.757	8.008
-82.543	8.898
-82.5	8.0
-82.418	9.542
-82.4	23.1
-82.2	23.8
-82.0	-2.0
-82.0	7.5
-82.0	9.6
-81.5	-4.0
-81.5	-0.75
-81.5	1.0
-81.0	-2.0
-81.0	1.0
-80.785	-1.364
-80.7	-6.8
-80.7	-4.0
-80.6	-3.4
-80.6	7.1
-80.5	-5.3
-80.5	-2.1
-80.5	-1.0
-80.5	-0.5
-80.413	-5.62
-80.393	-0.593
-80.16	0.35
-80.017	-1.948
-80.0	32.9
-79.941	9.355
-79.84	0.93
-79.836	-3.987
-79.8	-10.6
-79.8	0.78
-79.616	0.495
-79.616	1.134
-79.6	-3.4
-79.587	-9.593
-79.53	8.96
-79.5	1.5
-79.358	1.598
-79.3	8.6
-79.1	22.2
-79.038	-7.941
-79.0	-10.0
-79.0	-9.0
-79.0	-8.1
-79.0	-5.5
-79.0	-2.0
-79.0	-1.7
-79.0	-1.5
-79.0	2.0
-79.0	7.0
-79.0	7.5
-79.0	10.0
-79.0	42.7
-78.966	9.59
-78.9	-2.2
-78.887	-9.159
-78.8	-9.2
-78.755	19.44
-78.737	-1.036
-78.704	-5.852
-78.7	-1.3
-78.7	-1.2
-78.67	-1.64
-78.638	-10.748
-78.6	-1.7
-78.6	-1.6
-78.6	-1.3
-78.6	-0.9
-78.6	-0.2
-78.5	-1.5
-78.5	-1.4
-78.5	-0.3
-78.5	-0.22
-78.5	-0.217
-78.5	-0.2
-78.449	-0.059
-78.4	-0.3
-78.4	-0.2
-78.4	0.2
-78.37	-0.13
-78.322	-0.018
-78.3	-0.8
-78.3	-0.4
-78.3	42.9
-78.2	-1.5
-78.2	-0.5
-78.2	-0.2
-78.18	0.31
-78.144	4.956
-78.103	-4.843
-78.1	7.4
-78.1	18.2
-78.05	-0.978
-78.022	-10.385
-78.0	-14.0
-78.0	-5.0
-77.967	2.982
-77.954	-8.143
-77.933	37.936
-77.92	18.47
-77.9	18.5
-77.881	-2.75
-77.872	19.613
-77.838	-2.312
-77.829	7.042
-77.817	-0.962
-77.809	-12.13
-77.8	-11.8
-77.79	-12.27
-77.785	0.083
-77.745	-0.507
-77.72	0.81
-77.7	-12.3
-77.694	-1.756
-77.69	7.75
-77.6	-12.3
-77.6	-12.2
-77.6	-11.9
-77.6	1.1
-77.6	6.2
-77.512	-9.505
-77.508	4.695
-77.5	-12.2
-77.5	-12.0
-77.5	-8.5
-77.5	1.0
-77.5	18.3
-77.442	4.554
-77.4	-11.9
-77.4	-2.7
-77.393	1.135
-77.315	8.231
-77.306	-1.266
-77.3	-12.3
-77.3	1.2
-77.3	3.0
-77.3	18.1
-77.259	1.032
-77.229	-6.016
-77.2	-5.6
-77.2	1.2
-77.198	-11.996
-77.164	-12.178
-77.15	-12.07
-77.136	-6.062
-77.13	-6.038
-77.1	-12.1
-77.1	-12.0
-77.1	1.4
-77.094	-5.982
-77.08	3.88
-77.033	3.9
-77.023	-2.199
-77.0	-13.0
-77.0	-12.5
-77.0	-12.0
-77.0	-10.5
-77.0	1.2
-77.0	18.0
-76.9	7.4
-76.867	17.917
-76.862	7.075
-76.806	6.845
-76.8	-14.0
-76.8	-12.4
-76.8	-11.9
-76.8	-6.8
-76.8	17.97
-76.8	18.0
-76.8	18.2
-76.79	-8.01
-76.7	17.6
-76.7	17.8
-76.686	2.461
-76.677	-13.457
-76.644	4.557
-76.622	4.104
-76.603	-13.386
-76.6	-12.1
-76.6	-12.0
-76.597	18.068
-76.53	-11.652
-76.5	-13.5
-76.5	-10.5
-76.5	2.5
-76.5	2.6
-76.5	17.6
-76.5	18.0
-76.495	2.082
-76.4	-13.65
-76.4	1.8
-76.4	5.2
-76.398	-5.678
-76.35	-12.3
-76.3	3.7
-76.3	7.34
-76.25	-14.0
-76.217	4.805
-76.2	-13.1
-76.2	3.5
-76.1	19.9
-76.065	-12.69
-76.057	2.917
-76.037	40.33
-76.0	-15.0
-76.0	-14.0
-76.0	-13.7
-76.0	19.9
-75.966	-14.438
-75.8	-14.1
-75.8	20.0
-75.75	-14.25
-75.738	3.035
-75.724	4.461
-75.675	-14.993
-75.635	-14.168
-75.626	-11.779
-75.6	-9.9
-75.6	4.6
-75.512	-10.368
-75.5	5.1
-75.5	20.0
-75.48	45.88
-75.4	-14.1
-75.4	-13.2
-75.4	10.4
-75.298	-5.796
-75.2	39.8
-75.13	-42.9
-75.1	-38.5
-75.1	-11.9
-75.1	-11.7
-75.1	39.95
-75.0	-15.5
-75.0	-15.0
-75.0	-10.5
-74.9	2.9
-74.883	40.667
-74.87	-16.15
-74.744	-15.776
-74.723	44.957
-74.672	3.449
-74.6	5.3
-74.566	-10.721
-74.545	-13.347
-74.522	-13.166
-74.5	-41.5
-74.5	4.6
-74.5	11.1
-74.43	-13.64
-74.4	19.7
-74.391	-43.517
-74.376	-13.144
-74.2	11.0
-74.1	11.1
-74.0	-43.0
-74.0	-42.5
-74.0	-40.0
-74.0	-17.0
-74.0	-13.5
-74.0	4.0
-74.0	4.6
-73.987	-16.086
-73.9	-16.4
-73.9	4.6
-73.9	40.5
-73.8	-52.0
-73.8	-41.8
-73.8	4.5
-73.764	4.33
-73.75	40.6
-73.699	44.513
-73.641	-16.265
-73.636	-16.416
-73.5	-38.7
-73.5	-38.0
-73.5	7.5
-73.474	-16.299
-73.407	-38.143
-73.406	-37.695
-73.4	-39.9
-73.4	-38.5
-73.4	-13.8
-73.4	8.9
-73.4	18.4
-73.4	18.5
-73.35	18.52
-73.3	-16.6
-73.3	-14.1
-73.3	7.7
-73.243	-37.872
-73.23	-38.18
-73.2	-39.8
-73.2	-36.7
-73.2	-15.5
-73.2	-15.2
-73.2	-14.1
-73.2	5.2
-73.162	-35.473
-73.155	-38.854
-73.125	-36.474
-73.1	-36.7
-73.074	-33.134
-73.03	-36.83
-73.01	6.8
-73.0	-44.6
-73.0	-41.5
-73.0	-36.8
-73.0	-36.75
-73.0	-36.7
-73.0	-36.6
-73.0	-35.0
-73.0	-16.5
-73.0	6.8
-73.0	7.0
-73.0	7.6
-72.975	20.041
-72.967	-16.107
-72.93	6.89
-72.92	41.31
-72.916	5.05
-72.9	-17.2
-72.9	-14.2
-72.898	-36.122
-72.799	19.803
-72.75	-15.75
-72.7	-16.6
-72.7	7.4
-72.683	-14.258
-72.662	-16.66
-72.658	-16.39
-72.648	-45.243
-72.6	-1.5
-72.533	18.457
-72.53	18.2
-72.527	8.117
-72.5	-37.8
-72.5	-36.5
-72.5	-35.0
-72.5	-17.0
-72.5	-16.0
-72.5	7.5
-72.5	7.8
-72.5	7.9
-72.441	8.045
-72.4	18.3
-72.4	19.0
-72.3	-17.2
-72.3	7.3
-72.3	18.5
-72.3	19.0
-72.25	-36.25
-72.217	-35.2
-72.2	19.75
-72.19	-15.305
-72.105	-29.439
-72.1	7.5
-72.084	-33.071
-72.082	-30.056
-72.077	-17.543
-72.062	-33.038
-72.002	-40.815
-72.0	-35.0
-72.0	-33.0
-72.0	-32.5
-72.0	-30.75
-72.0	-30.0
-72.0	-28.0
-72.0	-20.0
-72.0	-17.0
-72.0	-16.5
-72.0	-13.5
-72.0	-13.0
-72.0	-12.5
-71.934	-15.693
-71.891	-34.29
-71.8	-30.5
-71.8	8.3
-71.785	-13.41
-71.75	-28.75
-71.748	-15.986
-71.708	-33.132
-71.7	-33.1
-71.7	-33.0
-71.7	8.5
-71.695	-32.689
-71.695	-13.843
-71.68	-15.64
-71.674	-31.573
-71.67	-33.08
-71.664	8.346
-71.637	-30.608
-71.63	-36.83
-71.63	-33.58
-71.63	-33.05
-71.618	-34.131
-71.617	-33.05
-71.6	-16.6
-71.6	10.7
-71.574	-15.679
-71.551	-32.663
-71.53	43.2
-71.5	-53.5
-71.5	-32.5
-71.5	-28.5
-71.5	-27.0
-71.5	-26.0
-71.5	-23.5
-71.5	-16.4
-71.5	-14.2
-71.5	-14.1
-71.425	-15.748
-71.423	-30.074
-71.42	-33.32
-71.42	8.48
-71.417	-28.906
-71.41	-10.77
-71.4	-30.0
-71.384	-29.67
-71.37	-29.95
-71.365	-32.625
-71.365	8.477
-71.3	-29.9
-71.3	-28.5
-71.3	-16.6
-71.3	-16.2
-71.27	-32.45
-71.26	-31.81
-71.22	-30.933
-71.2	-32.5
-71.2	-32.4
-71.2	-17.2
-71.2	8.5
-71.19	-28.78
-71.183	48.117
-71.18	-31.62
-71.18	-31.61
-71.16	-32.3
-71.05	42.35
-71.01	-18.251
-71.0	-54.0
-71.0	-33.0
-71.0	-30.6
-71.0	-28.5
-71.0	-28.0
-71.0	-26.0
-71.0	-25.5
-71.0	-24.0
-71.0	-22.0
-71.0	-20.0
-71.0	-18.6
-71.0	-18.5
-71.0	-18.0
-71.0	-17.4
-71.0	-16.3
-71.0	-8.0
-71.0	-2.5
-71.0	2.5
-71.0	19.0
-70.98	-10.07
-70.94	-17.88
-70.931	-17.897
-70.93	-15.44
-70.9	-16.8
-70.9	8.8
-70.85	11.7
-70.814	-19.965
-70.8	-17.3
-70.8	-16.6
-70.8	-16.4
-70.794	-16.635
-70.769	-19.61
-70.755	-28.553
-70.7	-33.5
-70.7	-32.8
-70.7	-25.5
-70.7	-10.5
-70.7	18.5
-70.7	19.8
-70.693	19.761
-70.673	19.777
-70.63	-25.67
-70.614	-33.201
-70.6	-33.4
-70.586	-27.535
-70.563	-26.535
-70.55	-22.28
-70.547	-18.058
-70.54	-26.51
-70.5	-27.0
-70.5	-26.5
-70.5	-22.5
-70.5	-22.0
-70.5	-21.5
-70.5	-19.0
-70.5	47.4
-70.493	-20.571
-70.433	-24.753
-70.4	-23.7
-70.4	-23.6
-70.4	-18.5
-70.4	9.3
-70.4	18.3
-70.4	19.0
-70.4	19.3
-70.35	-27.35
-70.35	-18.5
-70.35	-13.9
-70.335	-19.92
-70.3	-27.4
-70.3	-22.6
-70.3	-18.5
-70.3	9.2
-70.3	19.1
-70.3	42.7
-70.294	-23.34
-70.23	-19.6
-70.2	-20.2
-70.2	-19.6
-70.2	-18.6
-70.161	-24.388
-70.15	-20.2
-70.127	-14.684
-70.112	-33.785
-70.1	-21.2
-70.1	-20.2
-70.1	9.4
-70.1	47.6
-70.014	73.122
-70.0	-24.5
-70.0	-21.0
-70.0	-19.0
-70.0	18.5
-70.0	19.0
-69.991	-19.022
-69.95	18.5
-69.948	10.045
-69.9	-14.1
-69.89	-22.247
-69.81	-20.94
-69.8	9.2
-69.8	18.0
-69.75	10.04
-69.715	10.434
-69.591	-17.678
-69.57	11.46
-69.5	-21.7
-69.5	-19.5
-69.5	-15.0
-69.5	-13.0
-69.5	9.5
-69.5	10.8
-69.5	18.3
-69.5	19.5
-69.428	10.77
-69.338	17.984
-69.3	-13.8
-69.259	-32.938
-69.231	-19.384
-69.2	-25.5
-69.2	10.4
-69.197	-19.987
-69.0	-31.0
-69.0	-23.0
-69.0	-22.5
-69.0	-13.5
-69.0	19.25
-68.98	-19.78
-68.92	-20.52
-68.9	-22.5
-68.833	18.986
-68.8	-32.8
-68.707	-33.131
-68.7	-22.1
-68.5	-32.0
-68.5	-31.5
-68.5	-18.5
-68.467	-33.053
-68.4	-32.7
-68.27	11.038
-68.2	18.2
-68.0	-21.0
-68.0	-20.369
-68.0	10.5
-68.0	18.5
-67.92	10.705
-67.9	-34.6
-67.77	-31.03
-67.77	10.46
-67.553	-13.841
-67.5	-23.5
-67.5	18.5
-67.5	19.3
-67.3	10.6
-67.256	19.08
-67.2	9.5
-67.189	18.7
-67.07	18.4
-66.95	10.6
-66.917	10.5
-66.9	10.6
-66.813	17.916
-66.81	19.043
-66.8	10.3
-66.8	18.3
-66.797	-28.937
-66.7	10.9
-66.659	46.975
-66.6	10.3
-66.6	10.4
-66.5	10.7
-66.4	18.0
-66.4	18.3
-66.3	-24.7
-66.0	-25.0
-66.0	-21.0
-66.0	11.0
-65.84	-28.573
-65.602	-24.872
-65.431	-17.731
-65.1	18.1
-65.0	-18.0
-64.9	18.35
-64.8	-25.4
-64.638	-22.124
-64.632	-25.442
-64.6	18.4
-64.5	10.3
-64.5	18.2
-64.3	18.4
-64.2	10.5
-64.2	10.8
-64.171	10.514
-64.17	10.47
-64.1	10.6
-64.1	10.9
-64.1	12.1
-63.8	10.5
-63.67	-21.97
-63.486	10.598
-63.475	10.454
-63.38	10.56
-63.3	10.3
-63.1	10.5
-63.1	10.7
-63.0	-28.5
-62.928	10.597
-62.883	10.855
-62.6	10.5
-62.5	-29.0
-62.448	17.013
-62.4	17.2
-62.3	9.9
-62.2	16.5
-62.2	16.7
-62.18	16.72
-62.0	17.3
-61.8	16.5
-61.758	10.814
-61.756	10.876
-61.744	15.775
-61.706	15.679
-61.7	10.7
-61.5	12.4
-61.5	17.5
-61.48	10.49
-61.4	16.2
-61.3	10.4
-61.274	14.944
-61.1	10.3
-61.1	13.1
-61.1	14.4
-61.0	14.0
-61.0	14.4
-61.0	15.0
-60.892	11.112
-59.7	15.8
-59.617	13.1
-57.9	-34.5
-56.0	44.69
-55.0	47.0
-53.7	46.5
-52.3	4.9
-46.401	-60.274
-44.231	-15.048
-43.999	-16.764
-43.411	-60.532
-42.0	11.0
-40.44	-3.91
-40.35	-3.7
-35.769	-5.494
-31.877	-55.285
-31.1	39.3
-29.5	-54.0
-29.5	29.5
-29.4	37.7
-28.8	38.5
-28.626	38.65
-28.59	37.973
-28.4	38.3
-28.4	38.8
-28.31	38.46
-28.242	39.112
-28.08	38.65
-28.0	38.5
-27.75	38.727
-27.3	-59.5
-27.3	38.7
-27.283	-56.26
-27.0	-58.0
-27.0	38.4
-26.635	38.218
-26.6	38.2
-26.142	37.938
-26.0	37.0
-25.5	37.783
-25.4	37.7
-25.3	37.5
-25.3	38.4
-24.427	37.053
-24.1	38.4
-21.95	64.15
-21.7	63.9
-21.55	-60.82
-21.2	63.9
-21.012	64.004
-21.0	64.0
-20.758	63.98
-20.6	38.2
-20.5	63.8
-20.487	63.966
-20.0	64.0
-20.0	64.3
-18.983	37.417
-18.25	66.0
-17.649	35.997
-17.1	28.1
-16.6	28.2
-16.58	66.16
-13.529	11.866
-13.4	9.3
-13.0	34.5
-10.95	36.017
-10.83	36.0
-10.7	36.0
-10.5	36.0
-10.0	36.0
-10.0	37.0
-9.62	30.45
-9.4	30.3
-9.4	38.8
-9.2	38.7
-9.1	38.7
-9.0	36.8
-9.0	38.0
-9.0	38.2
-9.0	38.7
-9.0	54.0
-8.8	38.9
-8.7	40.4
-8.0	31.4
-8.0	37.1
-7.6	37.2
-7.17	36.2
-6.871	36.63
-6.8	34.0
-6.7	6.8
-6.32	49.92
-6.1	35.1
-6.0	30.0
-5.83	35.8
-5.7	-15.95
-5.6	37.3
-5.4	35.5
-5.4	35.6
-5.4	37.3
-5.0	34.08
-4.8	37.9
-4.6	34.0
-4.5	37.8
-4.4	36.5
-4.198	52.878
-4.0	37.0
-3.997	35.142
-3.983	36.95
-3.682	35.649
-3.6	37.2
-3.5	37.0
-3.3	6.5
-3.207	47.832
-3.0	36.0
-2.985	52.314
-2.97	35.3
-2.833	36.833
-2.8	56.3
-2.66	36.97
-2.5	49.5
-2.4	36.9
-2.2	5.1
-2.15	52.52
-2.0	46.9
-1.82	37.91
-1.672	37.699
-1.566	38.193
-1.5	37.2
-1.281	35.321
-1.1	46.0
-0.9	38.2
-0.658	35.883
-0.65	39.0
-0.6	35.7
-0.57	35.616
-0.5	43.2
-0.4	5.5
-0.332	53.403
-0.3	42.1
-0.14	45.84
-0.13	5.18
-0.106	35.52
-0.1	35.5
-0.1	43.0
-0.05	42.99
0.02	35.07
0.1	47.0
0.1	47.1
0.2	43.1
0.2	43.2
0.3	6.5
0.3	40.9
0.33	35.58
0.4	7.0
0.4	43.2
0.6	6.9
0.6	47.1
0.8	43.2
1.009	51.085
1.067	54.0
1.3	36.3
1.3	36.5
1.309	51.019
1.354	36.195
1.374	35.964
1.467	36.283
1.5	36.0
1.7	7.6
1.8	36.5
2.2	41.7
2.448	36.788
2.5	47.4
2.6	36.4
2.7	36.4
2.759	36.443
2.8	36.4
2.9	36.5
3.0	36.8
3.025	36.492
3.086	36.534
3.1	50.1
3.301	36.841
3.418	36.852
3.421	36.865
3.448	36.848
3.517	36.431
3.578	36.939
3.6	40.1
3.634	36.964
4.0	36.0
4.1	36.0
4.12	35.9
4.3	44.4
4.4	35.7
4.4	43.4
4.5	36.1
4.6	36.1
4.7	44.5
4.8	44.4
5.0	35.75
5.07	36.08
5.2	35.1
5.241	36.32
5.261	36.703
5.3	43.6
5.328	36.623
5.346	50.696
5.366	43.3
5.4	43.7
5.6	45.0
5.7	37.1
5.7	43.7
5.7	50.8
5.798	51.153
5.8	43.8
5.9	34.9
6.0	47.0
6.1	45.9
6.103	50.889
6.2	44.0
6.2	46.2
6.4	43.8
6.5	48.0
6.57	48.342
6.586	53.394
6.6	53.2
6.76	44.885
6.761	36.46
6.8	44.0
6.8	45.9
6.97	46.33
7.0	43.8
7.0	45.0
7.0	46.2
7.0	46.3
7.1	43.4
7.2	47.4
7.25	44.833
7.283	44.017
7.3	43.6
7.3	44.9
7.5	36.4
7.5	47.5
7.6	47.4
