Longitude	Latitude
-94.9169	41.7178
-94.7944	42.708
-94.7275	30.1671
-94.7091	32.2778
-94.646	39.1877
-94.6379	36.8622
-94.6207	36.764
-94.5385	29.5712
-94.448	40.2782
-94.4195	43.794
-94.1582	31.1451
-94.1557	38.9567
-94.1535	38.2138
-94.0948	34.5778
-94.0435	48.8527
-94.0274	16.5997
-93.8047	17.0711
-93.7688	17.9191
-93.6825	29.7675
-93.6014	17.915
-93.4672	42.3135
-93.4599	15.749
-93.4054	37.2492
-93.3867	41.9211
-93.3593	41.964
-93.2793	35.7496
-93.2683	15.9783
-93.2456	18.4562
-93.0881	39.7927
-93.006	18.0568
-92.9979	29.9816
-92.8998	43.3726
-92.7549	50.3392
-92.6243	15.978
-92.6206	31.8332
-92.6201	15.9418
-92.607	15.2301
-92.5707	29.6764
-92.493	31.3413
-92.4812	40.3582
-92.413	17.6693
-92.341	31.1619
-92.25	17.91
-92.2469	37.0091
-92.2335	39.8226
-92.2262	16.2641
-92.0198	17.9576
-91.874	39.309
-91.8472	42.3526
-91.8005	29.9879
-91.7958	34.9309
-91.7757	43.0044
-91.751	30.1493
-91.6341	37.0898
-91.5834	34.0563
-91.4849	15.8962
-91.338	32.0501
-91.3226	32.5555
-91.2314	31.1039
-91.1819	37.5744
-91.1326	14.2785
-91.1159	30.6182
-91.0829	35.6658
-91.0498	18.484
-91.0233	42.2633
-91.0096	41.6768
-91.0026	41.0582
-90.9839	38.3936
-90.9716	15.0994
-90.8326	14.9596
-90.8266	34.0959
-90.7707	16.658
-90.7209	29.9467
-90.7101	41.5583
-90.7024	32.7316
-90.6864	38.8855
-90.682	14.9726
-90.639	14.9718
-90.6128	14.8262
-90.5833	14.8768
-90.5272	16.024
-90.4962	18.9399
-90.4913	14.6208
-90.4887	14.6007
-90.4728	42.657
-90.4534	35.0542
-90.4142	18.147
-90.3201	30.191
-90.3139	41.5085
-90.22	30.6473
-90.2169	15.8797
-90.18	44.01
-90.1363	19.3548
-90.104	29.9011
-90.0659	34.878
-90.0652	31.4633
-90.0437	16.0779
-90.0126	41.9518
-90.0119	29.8703
-90.0017	35.3657
-90.0003	29.542
-89.9243	34.6073
-89.8684	35.1833
-89.8357	37.2733
-89.74	15.3651
-89.5951	13.9797
-89.5756	46.4874
-89.5703	33.963
-89.5648	36.7237
-89.5636	14.0752
-89.5537	40.6814
-89.4584	41.0441
-89.3548	40.4346
-89.346	30.503
-89.3308	15.6894
-89.3114	15.5327
-89.2869	15.8519
-89.1824	13.7261
-89.1522	36.2266
-89.1282	31.4244
-89.1136	17.3019
-89.0638	41.8434
-89.0023	13.7691
-88.9797	46.6721
-88.8702	19.839
-88.8546	13.6283
-88.8253	13.7105
-88.7195	43.4752
-88.6506	32.3342
-88.6419	13.4179
-88.6401	38.8278
-88.6266	13.7974
-88.6221	20.9216
-88.6205	13.3836
-88.5858	36.9628
-88.4442	36.9808
-88.4334	13.4435
-88.3995	18.2855
-88.3364	31.8833
-88.2883	39.1954
-88.2263	42.894
-88.1982	13.9466
-88.1137	38.2921
-88.0764	20.7441
-88.0668	14.8995
-88.0318	42.211
-88.025	39.1375
-88.0179	37.411
-87.8814	45.0248
-87.8805	46.4938
-87.8662	14.2919
-87.8662	15.2835
-87.7141	15.3937
-87.7071	46.6398
-87.6188	31.8585
-87.6162	37.2109
-87.57	14.4
-87.5693	13.8455
-87.3397	38.9667
-87.3203	15.5233
-87.2776	36.0678
-87.2229	13.4982
-87.1782	14.1031
-87.1388	37.1913
-87.0534	13.2878
-87.05	30.6642
-86.9888	15.4994
-86.911	41.4127
-86.8897	20.4286
-86.8593	15.7298
-86.8374	40.8507
-86.7899	37.5597
-86.7391	13.2851
-86.728	35.6388
-86.6978	40.7767
-86.6886	12.1417
-86.6825	40.9323
-86.6267	12.0739
-86.6173	39.7344
-86.6007	13.9257
-86.5954	14.1478
-86.5356	15.5787
-86.4816	32.4653
-86.4699	15.6489
-86.4337	39.2186
-86.4197	38.254
-86.3816	37.5473
-86.3795	32.8939
-86.3712	12.0606
-86.3593	32.6867
-86.2332	37.0268
-86.0563	14.8551
-86.0243	41.9359
-85.9761	39.7887
-85.9579	11.4788
-85.7798	34.4872
-85.6925	37.0741
-85.6892	35.6744
-85.6393	12.6289
-85.5123	30.3632
-85.4845	35.2142
-85.4379	10.984
-85.3878	38.677
-85.3672	15.5805
-85.3524	38.2106
-85.3273	10.4102
-85.3119	13.1257
-85.308	33.0034
-85.2333	30.8386
-85.1742	40.6691
-85.1568	29.6764
-85.1445	11.067
-84.9519	10.2653
-84.9465	31.2966
-84.8927	13.1133
-84.8804	31.0424
-84.8524	31.07
-84.8404	34.3646
-84.7835	37.9384
-84.7486	39.3942
-84.6831	38.1186
-84.6151	30.511
-84.5801	42.2942
-84.5578	39.5376
-84.5569	48.3513
-84.4959	43.1135
-84.4927	15.3233
-84.4022	34.0254
-84.3936	39.593
-84.3681	30.6405
-84.3318	31.07
-84.2531	12.178
-84.2042	35.2403
-84.2042	37.4097
-84.2042	38.4883
-84.1097	12.8616
-84.0695	9.98183
-84.0491	12.4551
-83.9795	22.3815
-83.9413	12.1801
-83.9236	14.4458
-83.8824	43.242
-83.8687	12.4945
-83.8407	37.8801
-83.8331	10.1743
-83.7888	11.8569
-83.7764	37.7875
-83.7471	22.388
-83.7465	35.1595
-83.6886	37.0272
-83.6856	42.8444
-83.6336	14.1106
-83.56	36.7798
-83.55	37.7227
-83.5377	42.0122
-83.4622	9.98513
-83.3808	10.0137
-83.3602	9.94557
-83.3284	22.4834
-83.3134	42.5291
-83.3059	10.0941
-83.3055	9.0735
-83.2841	10.0501
-83.2347	34.6172
-83.2183	36.8924
-83.165	38.3887
-83.129	9.8763
-83.122	39.9139
-83.0841	9.82661
-83.0581	9.60733
-83.0411	9.64613
-83.0259	37.0795
-83.023	38.2891
-82.9868	9.60268
-82.9781	40.092
-82.9024	40.0517
-82.8587	29.657
-82.8186	42.6864
-82.7443	29.0656
-82.6444	9.11544
-82.6341	40.5807
-82.5624	39.461
-82.4958	28.9635
-82.4462	27.7659
-82.3633	38.3574
-82.3489	28.5438
-82.3471	34.7498
-82.321	23.0443
-82.2846	37.6968
-82.2758	28.5031
-82.0874	52.5336
-82.0641	32.3567
-82.0268	33.6279
-82.0067	39.8812
-81.9867	37.5469
-81.9664	28.8006
-81.9611	52.153
-81.8936	27.2672
-81.8767	37.8401
-81.7756	35.1516
-81.7676	35.5681
-81.6252	28.5942
-81.5814	34.9912
-81.566	37.3243
-81.5473	34.3153
-81.5247	22.3839
-81.5019	29.5249
-81.4393	27.6084
-81.3958	22.9043
-81.35	26.3061
-81.3044	39.4546
-81.2838	37.6558
-81.2123	28.9812
-81.1983	38.4217
-81.1113	8.79605
-81.0925	41.5191
-80.9927	26.6361
-80.9628	8.23894
-80.9321	40.2508
-80.9253	41.0649
-80.8949	33.0316
-80.6862	37.2114
-80.6513	37.679
-80.5923	38.9381
-80.5875	25.9628
-80.5545	38.9452
-80.5265	33.3837
-80.5262	-5.5536
-80.4927	33.5033
-80.49	8.26752
-80.4231	26.2763
-80.4061	26.9326
-80.2017	22.3394
-80.1678	8.80064
-80.1618	-2.75775
-80.1188	-0.713264
-80.0304	-1.74037
-79.9807	-2.23169
-79.9563	45.4629
-79.7529	-1.66383
-79.7424	40.604
-79.7265	8.90315
-79.7009	-0.786333
-79.6578	-1.24729
-79.6533	-1.31926
-79.6533	38.0302
-79.6066	-4.68836
-79.5161	9.01103
-79.5078	-1.794
-79.4951	-0.5987
-79.4853	-2.54852
-79.4656	33.6351
-79.4307	22.0018
-79.3744	35.8055
-79.3526	38.62
-79.3157	38.8759
-79.2426	40.99
-79.1496	21.6272
-79.1319	41.359
-79.0823	38.7086
-79.0662	-4.62266
-78.9872	-2.21514
-78.9215	43.9405
-78.9145	-2.88189
-78.9091	35.0642
-78.71	8.90473
-78.5977	8.88357
-78.5415	37.0785
-78.4955	37.2228
-78.4543	38.837
-78.4266	26.622
-78.4245	37.3311
-78.3305	44.3085
-78.2867	-4.68221
-78.1191	41.3644
-78.1083	52.6169
-78.0913	21.4949
-77.9936	37.7166
-77.9688	-1.23336
-77.9128	21.56
-77.8865	21.5523
-77.8707	34.744
-77.8578	8.43937
-77.7214	-1.48156
-77.6284	37.3684
-77.573	-5.25083
-77.5231	39.6615
-77.4907	-0.131721
-77.4679	44.4621
-77.4251	35.0976
-77.3418	18.0135
-77.3255	1.69119
-77.2969	18.1334
-77.2932	18.1978
-77.272	18.12
-77.2692	17.9531
-77.2142	39.3339
-77.2006	17.9643
-77.1771	21.4518
-77.1518	42.8491
-77.0482	-8.13028
-76.9826	18.0492
-76.9791	-5.92065
-76.937	18.1724
-76.9287	21.3491
-76.8547	2.1264
-76.8306	-1.5563
-76.8306	39.2531
-76.7805	-11.5274
-76.7345	-11.8797
-76.7193	40.2696
-76.7187	38.6028
-76.6822	6.78628
-76.6469	39.0794
-76.531	20.9476
-76.5144	4.36564
-76.4842	2.80694
-76.4573	-9.28298
-76.3962	20.6695
-76.3694	7.62904
-76.3297	3.55472
-76.2863	1.6911
-76.2478	20.8066
-76.2224	-8.29307
-76.2092	6.87608
-76.2	3.52764
-76.1873	-8.5735
-76.1732	6.78188
-76.1709	20.6944
-76.1131	2.18701
-76.0086	-12.0008
-75.9903	-9.18487
-75.9574	46.1831
-75.9401	40.4228
-75.8813	20.4766
-75.8722	41.2484
-75.7832	40.4133
-75.7319	0.948344
-75.7124	-6.77841
-75.6732	4.67409
-75.643	-9.73816
-75.5975	5.43477
-75.5933	8.3753
-75.5816	1.61614
-75.5748	6.21566
-75.5718	3.22933
-75.544	4.59198
-75.5169	5.21063
-75.4917	40.0211
-75.4413	39.8192
-75.4261	7.37836
-75.4189	2.67812
-75.3832	20.2623
-75.3512	20.5564
-75.3122	5.47488
-75.311	8.52116
-75.2965	7.7648
-75.228	39.9231
-75.2217	5.30433
-75.2114	4.50308
-75.1601	40.0212
-75.1489	-6.29384
-75.1481	-11.0042
-75.0817	10.6202
-75.0739	-9.82611
-75.0642	7.46115
-75.0108	-11.826
-74.9996	5.21079
-74.9541	42.2316
-74.9063	7.89355
-74.873	39.4866
-74.7936	-5.50598
-74.7861	7.36097
-74.7673	9.43645
-74.7482	6.03141
-74.7348	42.219
-74.6846	-10.9711
-74.6532	39.9212
-74.6479	6.87616
-74.6219	39.7967
-74.5879	-10.0433
-74.5465	3.66687
-74.5048	5.70693
-74.4608	-11.4745
-74.4359	-13.5756
-74.4058	45.5748
-74.3223	6.35323
-74.2573	3.12814
-74.2318	8.99892
-74.2005	7.91776
-74.1581	5.69693
-74.0701	6.63469
-74.0621	40.1862
-74.0575	-12.3047
-74.0372	1.78641
-73.9604	3.49981
-73.9399	4.64089
-73.9043	-11.8868
-73.8614	0.698152
-73.8493	-13.4786
-73.8324	22.4916
-73.8312	45.3505
-73.808	-13.4554
-73.8067	-3.16741
-73.785	9.15024
-73.772	45.3367
-73.7657	18.4176
-73.6264	41.1607
-73.5893	-4.86699
-73.4818	18.4972
-73.4589	7.55452
-73.3575	-11.8464
-73.2916	3.72167
-73.1368	44.2546
-73.127	42.2478
-73.0738	3.606
-73.0141	45.6264
-73.0124	-10.1112
-72.9646	7.58834
-72.9604	4.11351
-72.9391	-12.9894
-72.9381	-13.4786
-72.9212	-44.1033
-72.9026	18.7575
-72.9002	6.90285
-72.76	-36.9575
-72.7401	-10.0704
-72.7314	41.5946
-72.7137	-39.6445
-72.6737	3.72258
-72.6439	19.1059
-72.642	-37.2588
-72.5871	19.7388
-72.5821	19.4433
-72.5748	46.366
-72.5452	19.7426
-72.5289	-13.1078
-72.5285	44.2707
-72.4921	7.90993
-72.4803	-12.823
-72.4737	19.0665
-72.4696	18.9658
-72.451	11.2344
-72.4438	44.533
-72.3791	-13.7619
-72.3649	8.91445
-72.3336	19.5616
-72.314	43.0798
-72.3083	9.06005
-72.2918	18.5499
-72.2832	42.3331
-72.2827	19.1356
-72.2583	18.9834
-72.2284	9.77189
-72.1912	18.685
-72.189	42.3423
-72.1311	-35.8628
-72.102	-13.2385
-71.9966	18.5965
-71.9755	18.871
-71.9498	-35.8586
-71.9456	46.0827
-71.9359	-39.1167
-71.9148	-36.9193
-71.9034	18.5255
-71.8819	44.1768
-71.7971	18.8752
-71.7811	19.4139
-71.7581	-14.5325
-71.7534	44.0063
-71.6984	18.4572
-71.6121	-33.3854
-71.585	19.1607
-71.585	42.3869
-71.5232	-12.4186
-71.5096	2.72862
-71.4704	8.3491
-71.4519	44.3352
-71.4062	-34.0886
-71.333	45.8128
-71.2386	-14.5764
-71.1644	18.9942
-71.1067	-33.8689
-71.0969	44.1028
-71.0538	19.5479
-71.0406	-33.0922
-71.0321	18.5812
-71.03	18.9316
-70.9926	-16.5124
-70.9912	-33.4188
-70.9826	19.4794
-70.9765	18.855
-70.9541	19.6636
-70.9329	19.5038
-70.8404	19.5692
-70.8401	18.6733
-70.7941	19.0446
-70.7895	43.1639
-70.7849	7.05922
-70.6918	19.4638
-70.6583	44.0151
-70.6563	-33.4482
-70.5612	19.627
-70.5443	9.42058
-70.4897	19.1316
-70.4323	-13.3744
-70.4315	19.321
-70.3928	19.2545
-70.3776	18.8777
-70.3175	18.3702
-70.2984	-38.3652
-70.2968	-9.14637
-70.276	-52.9076
-70.2658	-9.1371
-70.2489	-30.9395
-70.2357	2.12719
-70.1647	-15.77
-70.1631	-30.1182
-70.1394	19.3268
-70.1252	18.9199
-70.0833	19.2809
-69.9695	-3.40199
-69.952	-27.1217
-69.9059	-23.4864
-69.853	18.9198
-69.8035	19.3285
-69.7653	-16.0622
-69.754	19.0682
-69.7045	19.0183
-69.5894	49.6542
-69.4556	44.7173
-69.408	-52.8256
-69.3826	10.7955
-69.31	-15.8735
-69.3067	7.56526
-69.2465	-22.673
-69.2454	-21.9649
-69.094	-20.3461
-69.0747	-16.1155
-68.9902	47.6426
-68.9127	-9.12272
-68.888	-22.3617
-68.866	10.881
-68.4309	10.9636
-68.4074	10.7731
-68.2941	2.75369
-68.2422	47.3018
-68.1304	-16.4938
-68.1292	-16.5008
-67.9865	-10.4897
-67.9388	-45.9533
-67.7993	-6.97805
-67.7953	7.22966
-67.725	-7.68508
-67.6289	47.1571
-67.5271	7.83511
-67.4996	46.5994
-67.4496	48.2618
-67.3445	46.3538
-67.148	-14.9061
-67.0248	10.1633
-66.9385	9.77646
-66.8589	10.5003
-66.841	18.0491
-66.7448	-12.6952
-66.706	18.2291
-66.6846	10.5704
-66.635	18.2233
-66.5533	18.0513
-66.5497	10.4257
-66.5226	10.5147
-66.4995	-17.4593
-66.4526	18.2253
-66.4289	18.2233
-66.4234	18.2334
-66.4167	10.1321
-66.4042	9.77453
-66.0628	-16.5525
-65.9923	9.71614
-65.894	-12.843
-65.8445	-11.5042
-65.8269	18.2528
-65.6191	-13.0626
-65.5997	-16.4659
-65.5673	9.91226
-65.5304	3.41039
-65.3015	-17.6622
-65.0585	-16.7225
-65.0131	-16.7329
-64.945	-16.4857
-64.929	-12.843
-64.9075	-27.1696
-64.8904	-14.8766
-64.817	-16.7537
-64.7721	7.67716
-64.7527	-13.5322
-64.7489	32.3152
-64.546	-27.5982
-64.4361	48.9549
-64.425	-15.6996
-64.2917	-24.1484
-64.1372	-25.5944
-64.0418	-21.091
-64.0135	-14.4053
-64.0135	-13.3888
-63.9857	45.105
-63.9475	-19.7861
-63.8563	8.12201
-63.8299	44.8277
-63.8184	-32.2627
-63.7661	-16.4638
-63.6763	-12.8522
-63.6012	-17.8267
-63.5929	-32.3809
-63.565	8.82924
-63.4357	-32.7208
-63.4256	-16.0334
-63.3288	10.4194
-63.2887	-21.2244
-63.2465	-24.4842
-63.1227	-28.5633
-62.9478	17.5697
-62.9104	45.2409
-62.8825	-25.9842
-62.8697	-17.634
-62.6279	-27.4231
-62.618	-18.7599
-62.0228	-3.64908
-61.9602	-16.9738
-61.8013	47.4312
-61.7282	-31.3961
-61.686	-32.7122
-61.6607	-22.9167
-61.5887	45.5679
-61.4302	10.607
-61.3214	15.3651
-61.2638	10.6068
-61.2393	10.3192
-61.2148	-32.8972
-61.0242	14.6415
-60.9886	13.9188
-60.9786	-29.4558
-60.8749	14.2621
-60.6677	11.2383
-60.666	-27.1808
-60.6243	11.2699
-60.5494	-26.8541
-60.4971	-31.5791
-60.2051	-24.152
-60.1886	-36.263
-60.1238	-25.0627
-60.1011	-31.072
-60.068	-37.1326
-59.8071	-35.1086
-59.8071	-33.7708
-59.6252	-27.5025
-59.5908	-29.4731
-59.5597	-2.92934
-59.2722	-23.6467
-59.1497	-22.9217
-59.1204	-31.99
-59.0496	-32.9919
-59.0423	-34.6391
-59.0153	3.81464
-58.9735	-35.4392
-58.7431	6.66576
-58.6759	-34.4809
-58.6627	6.89182
-58.5812	7.05753
-58.5766	7.08029
-58.5137	51.9685
-58.4653	48.5713
-58.3564	6.66256
-58.273	-25.0451
-58.2235	-31.1431
-58.1988	-35.2102
-58.1136	-26.2024
-58.0383	6.60784
-58.0256	-32.3467
-57.9616	-31.6196
-57.8725	-20.8879
-57.8276	-22.6654
-57.811	-26.6767
-57.6536	-24.146
-57.5988	-25.312
-57.5833	-25.2205
-57.5391	-23.8263
-57.5059	-26.5435
-57.4637	-23.8173
-57.4317	-31.8884
-57.425	6.08126
-57.0853	-25.3427
-56.7353	-30.3332
-56.6593	-26.6947
-56.4844	3.41728
-56.4778	-31.257
-56.4701	-15.449
-56.442	-33.7238
-56.442	-17.9555
-56.2737	-25.0929
-56.1946	-32.4347
-56.0469	49.7197
-56.033	48.983
-56.0038	-34.433
-55.9719	-32.7446
-55.9505	-32.4864
-55.9395	-28.4099
-55.9224	-33.7487
-55.8482	-26.0369
-55.8026	-32.7659
-55.6997	-32.6329
-55.676	2.96378
-55.6697	-34.6637
-55.5512	-29.4094
-55.3038	-32.0875
-54.7281	-33.7104
-53.9843	47.1636
-53.9487	-31.1727
-53.5718	-29.9568
-53.547	-24.3541
-53.4946	-22.0228
-53.2687	-29.9288
-53.1347	-25.9956
-52.9178	-28.2873
-52.7608	-27.4068
-52.6714	-30.2516
-52.6403	-30.343
-52.2934	-31.3201
-52.288	-2.80933
-51.6527	-28.1884
-51.5303	-29.9438
-51.3989	-24.589
-51.261	-25.2628
-51.1309	-27.6365
-51.1099	-26.202
-50.9415	-29.9018
-50.751	-25.5689
-50.4819	-11.8781
-50.2531	-15.8146
-49.5633	-24.107
-49.3471	-22.1329
-49.3407	-25.0669
-49.3032	-24.8904
-49.2145	-24.8513
-49.2012	-26.9091
-49.0558	-23.8999
-48.6231	-24.206
-48.1626	-23.783
-48.0987	-4.13519
-47.8777	-24.4957
-46.9628	-24.1892
-46.9398	-21.6968
-46.6809	-23.5772
-46.6149	-23.5269
-46.4554	-23.5199
-46.124	-23.5386
-45.999	-16.3459
-45.9013	-19.3982
-45.6231	-23.0627
-45.432	-3.1864
-45.3489	-18.7111
-45.0895	-23.0116
-44.8911	-16.5964
-44.6785	-22.525
-44.4508	-21.7074
-44.4386	-19.298
-44.4235	-20.71
-44.3263	-23.0153
-44.1553	-15.5843
-44.1	-20.14
-44.095	-22.5479
-44.0681	-22.9804
-44.0032	-22.4155
-43.823	-19.7931
-43.7954	-9.79844
-43.7619	-21.8476
-43.4893	-19.4637
-43.4738	-22.5905
-43.449	-18.7387
-43.4153	-22.7177
-43.3569	-22.5574
-43.3561	-22.6439
-43.3333	-22.4446
-43.3207	-22.5599
-43.2761	-22.4939
-43.229	-22.5227
-43.2042	-22.6847
-43.1439	-22.4922
-43.1261	-22.3705
-43.1241	-22.5416
-43.1082	-22.5628
-42.9149	-22.0775
-42.6843	-5.35934
-41.9423	-18.9538
-41.6614	-17.771
-41.3696	-7.81604
-40.7419	-19.5935
-40.1191	-9.67979
-39.27	-12.9063
-38.5546	-3.88165
-38.2308	-8.09623
-38.1522	-7.19221
-38.1133	-8.65047
-37.7816	-6.35589
-36.6973	-9.65778
-36.3503	-8.49416
-36.2564	-9.17889
-35.9246	-8.84383
-35.7698	-9.68179
-35.61	-6.46177
-35.5898	-7.04642
-35.4933	-8.16902
-35.3711	-8.02432
-35.0511	-8.03448
-35.0369	-8.23498
-25.5351	37.8419
-25.5053	37.8118
-17.3737	14.7558
-17.0028	14.7289
-16.9882	32.7469
-16.9677	32.7562
-16.8108	14.5762
-16.7921	64.3628
-16.5329	28.2782
-16.2539	28.4785
-16.1515	13.4093
-15.5163	15.5202
-15.4943	14.462
-15.0548	15.8268
-15.0048	17.7499
-14.6405	15.5553
-14.5482	18.5395
-13.9678	15.4745
-13.4378	10.0395
-12.9402	15.9392
-12.7337	8.57029
-12.4481	15.6427
-12.2501	8.40278
-11.9832	17.0464
-11.853	7.4768
-11.6876	7.41856
-11.677	8.09142
-11.3224	16.5463
-10.9621	7.05753
-10.8789	27.1188
-10.5823	6.50598
-10.3271	6.61336
-10.2126	6.2298
-10.0479	6.24439
-9.33038	28.6327
-9.22709	10.5493
-8.61306	39.235
-8.54227	41.1654
-8.21596	39.2204
-8.05774	32.0529
-7.8677	41.6506
-7.838	53.5893
-7.83745	32.5114
-7.83179	30.2769
-7.82118	52.1548
-7.7468	54.3667
-7.66736	40.8045
-7.65	16.245
-7.51247	42.5278
-7.32497	38.6249
-7.25938	32.9774
-7.22906	54.4878
-7.15018	6.01301
-7.11362	32.111
-7.0988	33.1091
-6.95501	28.3337
-6.85603	53.1025
-6.77769	31.8122
-6.53758	32.1426
-6.49679	37.7648
-6.32855	53.6271
-6.24949	37.0912
-6.22508	43.2839
-6.21639	43.3544
-6.1614	32.6552
-6.1593	54.5643
-6.11673	53.0005
-6.02507	32.8745
-5.92373	33.0225
-5.907	27.6696
-5.86579	37.811
-5.61886	31.5566
